year,month,day,period,1
2023,7,3,19,2956.094
2023,7,3,20,2863.523
2023,7,3,21,2856.152
2023,7,3,22,2808.973
2023,7,3,23,2632.611
2023,7,3,24,2456.154
2023,7,4,1,2353.806
2023,7,4,2,2250.068
2023,7,4,3,2168.954
2023,7,4,4,2113.775
2023,7,4,5,2069.313
2023,7,4,6,2030.557
2023,7,4,7,2054.094
2023,7,4,8,2211.565
2023,7,4,9,2358.618
2023,7,4,10,2475.052
2023,7,4,11,2600.945
2023,7,4,12,2722.31
2023,7,4,13,2826.421
2023,7,4,14,2929.871
2023,7,4,15,2987.134
2023,7,4,16,3013.784
2023,7,4,17,3006.35
2023,7,4,18,2956.27
2023,7,4,19,2867.159
2023,7,4,20,2796.82
2023,7,4,21,2792.313
2023,7,4,22,2729.004
2023,7,4,23,2581.15
2023,7,4,24,2425.705
2023,7,5,1,2290.946
2023,7,5,2,2186.069
2023,7,5,3,2103.01
2023,7,5,4,2041.774
2023,7,5,5,1996.304
2023,7,5,6,1958.539
2023,7,5,7,1983.77
2023,7,5,8,2139.172
2023,7,5,9,2280.059
2023,7,5,10,2410.259
2023,7,5,11,2550.59
2023,7,5,12,2658.769
2023,7,5,13,2776.383
2023,7,5,14,2879.699
2023,7,5,15,2948.098
2023,7,5,16,2979.076
2023,7,5,17,2982.12
2023,7,5,18,2914.55
2023,7,5,19,2832.655
2023,7,5,20,2752.745
2023,7,5,21,2747.911
2023,7,5,22,2679.977
2023,7,5,23,2538.844
2023,7,5,24,2386.995
2023,7,6,1,2233.544
2023,7,6,2,2130.491
2023,7,6,3,2052.364
2023,7,6,4,1985.636
2023,7,6,5,1941.502
2023,7,6,6,1896.948
2023,7,6,7,1928.002
2023,7,6,8,2108.324
2023,7,6,9,2259.101
2023,7,6,10,2388.951
2023,7,6,11,2525.054
2023,7,6,12,2646.148
2023,7,6,13,2761.923
2023,7,6,14,2841.322
2023,7,6,15,2920.385
2023,7,6,16,2972.058
2023,7,6,17,2977.155
2023,7,6,18,2906.657
2023,7,6,19,2824.891
2023,7,6,20,2748.853
2023,7,6,21,2743.5
2023,7,6,22,2701.84
2023,7,6,23,2551.075
2023,7,6,24,2399.08
2023,7,7,1,2193.815
2023,7,7,2,2073.786
2023,7,7,3,1981.281
2023,7,7,4,1920.41
2023,7,7,5,1867.821
2023,7,7,6,1826.426
2023,7,7,7,1851.293
2023,7,7,8,2004.249
2023,7,7,9,2149.586
2023,7,7,10,2285.452
2023,7,7,11,2418.933
2023,7,7,12,2547.229
2023,7,7,13,2654.176
2023,7,7,14,2727.782
2023,7,7,15,2796.437
2023,7,7,16,2839.042
2023,7,7,17,2831.334
2023,7,7,18,2764.12
2023,7,7,19,2697.134
2023,7,7,20,2602.331
2023,7,7,21,2586.162
2023,7,7,22,2530.917
2023,7,7,23,2415.756
2023,7,7,24,2273.219
2023,7,8,1,2047.406
2023,7,8,2,1941.809
2023,7,8,3,1856.577
2023,7,8,4,1783.969
2023,7,8,5,1738.078
2023,7,8,6,1684.96
2023,7,8,7,1685.673
2023,7,8,8,1776.856
2023,7,8,9,1910.219
2023,7,8,10,2062.106
2023,7,8,11,2216.675
2023,7,8,12,2347.492
2023,7,8,13,2457.161
2023,7,8,14,2538.175
2023,7,8,15,2592.537
2023,7,8,16,2619.564
2023,7,8,17,2633.353
2023,7,8,18,2609.443
2023,7,8,19,2544.69
2023,7,8,20,2452.758
2023,7,8,21,2421.832
2023,7,8,22,2333.477
2023,7,8,23,2218.185
2023,7,8,24,2091.041
2023,7,9,1,1977.53
2023,7,9,2,1880.638
2023,7,9,3,1797.925
2023,7,9,4,1730.479
2023,7,9,5,1675.328
2023,7,9,6,1605.549
2023,7,9,7,1574.494
2023,7,9,8,1639.237
2023,7,9,9,1749.538
2023,7,9,10,1864.06
2023,7,9,11,1998.902
2023,7,9,12,2122.978
2023,7,9,13,2232.327
2023,7,9,14,2330.991
2023,7,9,15,2412.832
2023,7,9,16,2467.352
2023,7,9,17,2496.767
2023,7,9,18,2496.188
2023,7,9,19,2460.539
2023,7,9,20,2392.807
2023,7,9,21,2395.208
2023,7,9,22,2345.528
2023,7,9,23,2232.061
2023,7,9,24,2092.975
2023,7,10,1,1995.554
2023,7,10,2,1901.506
2023,7,10,3,1828.493
2023,7,10,4,1777.334
2023,7,10,5,1754.398
2023,7,10,6,1740.867
2023,7,10,7,1829.693
2023,7,10,8,2030.01
2023,7,10,9,2203.633
2023,7,10,10,2340.614
2023,7,10,11,2482.402
2023,7,10,12,2598.22
2023,7,10,13,2700.742
2023,7,10,14,2800.23
2023,7,10,15,2872.89
2023,7,10,16,2915.304
2023,7,10,17,2916.6
2023,7,10,18,2866.302
2023,7,10,19,2804.775
2023,7,10,20,2745
2023,7,10,21,2751.796
2023,7,10,22,2690.899
2023,7,10,23,2556.038
2023,7,10,24,2417.696
2023,7,11,1,2252.694
2023,7,11,2,2147.967
2023,7,11,3,2069.174
2023,7,11,4,2009.807
2023,7,11,5,1973.092
2023,7,11,6,1939.447
2023,7,11,7,1991.197
2023,7,11,8,2194.72
2023,7,11,9,2361.595
2023,7,11,10,2499.474
2023,7,11,11,2645.452
2023,7,11,12,2772.416
2023,7,11,13,2870.505
2023,7,11,14,2930.968
2023,7,11,15,3012.493
2023,7,11,16,3048.302
2023,7,11,17,3051.459
2023,7,11,18,2991.899
2023,7,11,19,2906.276
2023,7,11,20,2829.569
2023,7,11,21,2838.739
2023,7,11,22,2777.452
2023,7,11,23,2639.64
2023,7,11,24,2512.593
2023,7,12,1,2417.187
2023,7,12,2,2313.329
2023,7,12,3,2227.68
2023,7,12,4,2159.02
2023,7,12,5,2106.233
2023,7,12,6,2071.034
2023,7,12,7,2105.485
2023,7,12,8,2271.633
2023,7,12,9,2455.848
2023,7,12,10,2603.699
2023,7,12,11,2747.155
2023,7,12,12,2884.082
2023,7,12,13,3000.362
2023,7,12,14,3085.947
2023,7,12,15,3162.859
2023,7,12,16,3214.773
2023,7,12,17,3210.415
2023,7,12,18,3157.295
2023,7,12,19,3065.388
2023,7,12,20,2981.715
2023,7,12,21,2985.903
2023,7,12,22,2910.458
2023,7,12,23,2763.274
2023,7,12,24,2633.491
2023,7,13,1,2510.111
2023,7,13,2,2390.083
2023,7,13,3,2297.619
2023,7,13,4,2228.705
2023,7,13,5,2181.303
2023,7,13,6,2132.994
2023,7,13,7,2158.716
2023,7,13,8,2348.439
2023,7,13,9,2511.002
2023,7,13,10,2661.718
2023,7,13,11,2819.219
2023,7,13,12,2950.46
2023,7,13,13,3064.559
2023,7,13,14,3124.513
2023,7,13,15,3184.978
2023,7,13,16,3228.904
2023,7,13,17,3229.747
2023,7,13,18,3195.339
2023,7,13,19,3129.641
2023,7,13,20,3053.492
2023,7,13,21,3043.419
2023,7,13,22,2970.692
2023,7,13,23,2833.977
2023,7,13,24,2695.908
2023,7,14,1,2531.337
2023,7,14,2,2428.007
2023,7,14,3,2340.595
2023,7,14,4,2259.887
2023,7,14,5,2217.005
2023,7,14,6,2156.094
2023,7,14,7,2184.06
2023,7,14,8,2359.305
2023,7,14,9,2506.396
2023,7,14,10,2651.329
2023,7,14,11,2790.626
2023,7,14,12,2938.115
2023,7,14,13,3044.86
2023,7,14,14,3117.046
2023,7,14,15,3183.242
2023,7,14,16,3227.846
2023,7,14,17,3216.498
2023,7,14,18,3152.969
2023,7,14,19,3076.643
2023,7,14,20,3007.009
2023,7,14,21,3002.7
2023,7,14,22,2934.168
2023,7,14,23,2800.4
2023,7,14,24,2676.195
2023,7,15,1,2525.067
2023,7,15,2,2405.184
2023,7,15,3,2302.781
2023,7,15,4,2227.239
2023,7,15,5,2165.198
2023,7,15,6,2113.587
2023,7,15,7,2104.521
2023,7,15,8,2227.832
2023,7,15,9,2383.513
2023,7,15,10,2546.536
2023,7,15,11,2704.914
2023,7,15,12,2842.758
2023,7,15,13,2959.336
2023,7,15,14,3016.798
2023,7,15,15,3050.77
2023,7,15,16,3088.744
2023,7,15,17,3085.844
2023,7,15,18,3033.694
2023,7,15,19,2976.389
2023,7,15,20,2903.383
2023,7,15,21,2893.281
2023,7,15,22,2826.542
2023,7,15,23,2693.72
2023,7,15,24,2550.142
2023,7,16,1,2425.178
2023,7,16,2,2315.318
2023,7,16,3,2213.352
2023,7,16,4,2144.711
2023,7,16,5,2083.923
2023,7,16,6,2013.171
2023,7,16,7,1963.233
2023,7,16,8,2030.946
2023,7,16,9,2137.427
2023,7,16,10,2258.367
2023,7,16,11,2396.589
2023,7,16,12,2549.546
2023,7,16,13,2678.183
2023,7,16,14,2796.699
2023,7,16,15,2888.358
2023,7,16,16,2934.284
2023,7,16,17,2958.923
2023,7,16,18,2948.501
2023,7,16,19,2897.564
2023,7,16,20,2819.259
2023,7,16,21,2828.248
2023,7,16,22,2767.545
2023,7,16,23,2641.164
2023,7,16,24,2487.052
2023,7,17,1,2334.74
2023,7,17,2,2243.026
2023,7,17,3,2170.952
2023,7,17,4,2133.036
2023,7,17,5,2112.284
2023,7,17,6,2130.729
2023,7,17,7,2211.574
2023,7,17,8,2397.569
2023,7,17,9,2577.317
2023,7,17,10,2724.509
2023,7,17,11,2869.253
2023,7,17,12,3007.622
2023,7,17,13,3115.871
2023,7,17,14,3191.742
2023,7,17,15,3256.18
2023,7,17,16,3294.531
2023,7,17,17,3290.317
2023,7,17,18,3235.798
2023,7,17,19,3180.343
2023,7,17,20,3129.451
2023,7,17,21,3153.549
2023,7,17,22,3071.602
2023,7,17,23,2919.553
2023,7,17,24,2781.139
2023,7,18,1,2568.571
2023,7,18,2,2459.943
2023,7,18,3,2371.266
2023,7,18,4,2301.468
2023,7,18,5,2252.635
2023,7,18,6,2210.397
2023,7,18,7,2242.174
2023,7,18,8,2419.213
2023,7,18,9,2602.895
2023,7,18,10,2764.326
2023,7,18,11,2920.876
2023,7,18,12,3056.391
2023,7,18,13,3162.905
2023,7,18,14,3220.216
2023,7,18,15,3265.315
2023,7,18,16,3299.702
2023,7,18,17,3293.861
2023,7,18,18,3250.557
2023,7,18,19,3169.468
2023,7,18,20,3111.868
2023,7,18,21,3104.359
2023,7,18,22,3028.827
2023,7,18,23,2888.225
2023,7,18,24,2751.927
2023,7,19,1,2640.365
2023,7,19,2,2536.127
2023,7,19,3,2449.554
2023,7,19,4,2362.254
2023,7,19,5,2316.439
2023,7,19,6,2287.175
2023,7,19,7,2314.022
2023,7,19,8,2501.558
2023,7,19,9,2685.59
2023,7,19,10,2846.755
2023,7,19,11,3008.744
2023,7,19,12,3141.987
2023,7,19,13,3248.627
2023,7,19,14,3307.144
2023,7,19,15,3355.4
2023,7,19,16,3391.84
2023,7,19,17,3383.83
2023,7,19,18,3333.795
2023,7,19,19,3233.906
2023,7,19,20,3196.287
2023,7,19,21,3177.075
2023,7,19,22,3087.469
2023,7,19,23,2948.545
2023,7,19,24,2812.826
2023,7,20,1,2652.215
2023,7,20,2,2543.273
2023,7,20,3,2443.98
2023,7,20,4,2369.422
2023,7,20,5,2320.573
2023,7,20,6,2286.146
2023,7,20,7,2311.657
2023,7,20,8,2501.402
2023,7,20,9,2691.386
2023,7,20,10,2857.297
2023,7,20,11,3020.6
2023,7,20,12,3158.041
2023,7,20,13,3261.282
2023,7,20,14,3324.498
2023,7,20,15,3373.002
2023,7,20,16,3401.826
2023,7,20,17,3394.436
2023,7,20,18,3351.828
2023,7,20,19,3278.841
2023,7,20,20,3205.344
2023,7,20,21,3191.086
2023,7,20,22,3101.716
2023,7,20,23,2959.553
2023,7,20,24,2821.943
2023,7,21,1,2671.919
2023,7,21,2,2558.692
2023,7,21,3,2461.621
2023,7,21,4,2396.717
2023,7,21,5,2347.258
2023,7,21,6,2307.108
2023,7,21,7,2322.213
2023,7,21,8,2504.419
2023,7,21,9,2688.889
2023,7,21,10,2847.491
2023,7,21,11,3001.57
2023,7,21,12,3139.883
2023,7,21,13,3243.449
2023,7,21,14,3292.182
2023,7,21,15,3347.101
2023,7,21,16,3382.858
2023,7,21,17,3373.747
2023,7,21,18,3316.503
2023,7,21,19,3248.304
2023,7,21,20,3197.641
2023,7,21,21,3195.421
2023,7,21,22,3117.161
2023,7,21,23,2981.716
2023,7,21,24,2853.351
2023,7,22,1,2672.189
2023,7,22,2,2547.692
2023,7,22,3,2447.518
2023,7,22,4,2377.941
2023,7,22,5,2327.015
2023,7,22,6,2274.349
2023,7,22,7,2246.708
2023,7,22,8,2345.82
2023,7,22,9,2490.969
2023,7,22,10,2649.816
2023,7,22,11,2807.98
2023,7,22,12,2945.89
2023,7,22,13,3043.634
2023,7,22,14,3110.388
2023,7,22,15,3106.141
2023,7,22,16,3113.202
2023,7,22,17,3113.907
2023,7,22,18,3083.8
2023,7,22,19,3013.03
2023,7,22,20,2922.774
2023,7,22,21,2909.883
2023,7,22,22,2834.317
2023,7,22,23,2724.865
2023,7,22,24,2616.695
2023,7,23,1,2408.911
2023,7,23,2,2323.445
2023,7,23,3,2241.697
2023,7,23,4,2183.519
2023,7,23,5,2141.704
2023,7,23,6,2098.394
2023,7,23,7,2061.854
2023,7,23,8,2137.69
2023,7,23,9,2246.538
2023,7,23,10,2383.664
2023,7,23,11,2542.056
2023,7,23,12,2678.235
2023,7,23,13,2776.447
2023,7,23,14,2862.581
2023,7,23,15,2923.492
2023,7,23,16,2943.696
2023,7,23,17,2936.313
2023,7,23,18,2899.199
2023,7,23,19,2831.653
2023,7,23,20,2772.417
2023,7,23,21,2796.135
2023,7,23,22,2747.046
2023,7,23,23,2634.732
2023,7,23,24,2498.297
2023,7,24,1,2265.037
2023,7,24,2,2183.784
2023,7,24,3,2115.626
2023,7,24,4,2077.159
2023,7,24,5,2053.551
2023,7,24,6,2036.814
2023,7,24,7,2123.951
2023,7,24,8,2349.204
2023,7,24,9,2546.758
2023,7,24,10,2703.432
2023,7,24,11,2871.37
2023,7,24,12,3009.159
2023,7,24,13,3123.018
2023,7,24,14,3218.657
2023,7,24,15,3273.591
2023,7,24,16,3310.86
2023,7,24,17,3304.984
2023,7,24,18,3257.452
2023,7,24,19,3180.963
2023,7,24,20,3098.163
2023,7,24,21,3105.952
2023,7,24,22,3028.968
2023,7,24,23,2892.222
2023,7,24,24,2766.058
2023,7,25,1,2504.805
2023,7,25,2,2382.666
2023,7,25,3,2299.481
2023,7,25,4,2245.533
2023,7,25,5,2209.976
2023,7,25,6,2177.95
2023,7,25,7,2232.218
2023,7,25,8,2423.255
2023,7,25,9,2624.503
2023,7,25,10,2790.067
2023,7,25,11,2955.141
2023,7,25,12,3107.912
2023,7,25,13,3216.484
2023,7,25,14,3283.615
2023,7,25,15,3338.039
2023,7,25,16,3363.965
2023,7,25,17,3354.555
2023,7,25,18,3305.174
2023,7,25,19,3241.934
2023,7,25,20,3157.298
2023,7,25,21,3157.472
2023,7,25,22,3085.35
2023,7,25,23,2940.708
2023,7,25,24,2805.684
2023,7,26,1,2682.926
2023,7,26,2,2552.99
2023,7,26,3,2455.217
2023,7,26,4,2371.569
2023,7,26,5,2330.712
2023,7,26,6,2297.092
2023,7,26,7,2330.94
2023,7,26,8,2512.763
2023,7,26,9,2702.223
2023,7,26,10,2881.184
2023,7,26,11,3037.421
2023,7,26,12,3173.472
2023,7,26,13,3267.317
2023,7,26,14,3332.365
2023,7,26,15,3389.923
2023,7,26,16,3425.744
2023,7,26,17,3416.334
2023,7,26,18,3367.023
2023,7,26,19,3297.187
2023,7,26,20,3217.422
2023,7,26,21,3229.79
2023,7,26,22,3153.202
2023,7,26,23,3007.228
2023,7,26,24,2865.577
2023,7,27,1,2742.144
2023,7,27,2,2613.312
2023,7,27,3,2518.532
2023,7,27,4,2453.921
2023,7,27,5,2398.17
2023,7,27,6,2354.014
2023,7,27,7,2380.073
2023,7,27,8,2564.252
2023,7,27,9,2732.882
2023,7,27,10,2894.68
2023,7,27,11,3046.513
2023,7,27,12,3184.765
2023,7,27,13,3289.231
2023,7,27,14,3337.888
2023,7,27,15,3396.58
2023,7,27,16,3412.293
2023,7,27,17,3418.649
2023,7,27,18,3372.275
2023,7,27,19,3303.895
2023,7,27,20,3214.004
2023,7,27,21,3226.74
2023,7,27,22,3150.454
2023,7,27,23,3002.544
2023,7,27,24,2866.563
2023,7,28,1,2670.167
2023,7,28,2,2540.316
2023,7,28,3,2425.603
2023,7,28,4,2356.326
2023,7,28,5,2329.666
2023,7,28,6,2288.94
2023,7,28,7,2311.037
2023,7,28,8,2478.952
2023,7,28,9,2652.685
2023,7,28,10,2802.429
2023,7,28,11,2941.582
2023,7,28,12,3082.545
2023,7,28,13,3185.274
2023,7,28,14,3250.225
2023,7,28,15,3302.295
2023,7,28,16,3321.272
2023,7,28,17,3322.144
2023,7,28,18,3266.124
2023,7,28,19,3205.38
2023,7,28,20,3133.739
2023,7,28,21,3118.749
2023,7,28,22,3039.551
2023,7,28,23,2903.931
2023,7,28,24,2774.365
2023,7,29,1,2546.901
2023,7,29,2,2420.858
2023,7,29,3,2326.112
2023,7,29,4,2264.354
2023,7,29,5,2209.701
2023,7,29,6,2163.212
2023,7,29,7,2143.028
2023,7,29,8,2248.593
2023,7,29,9,2402.254
2023,7,29,10,2560.207
2023,7,29,11,2704.076
2023,7,29,12,2847.781
2023,7,29,13,2949.01
2023,7,29,14,3012.698
2023,7,29,15,3044.862
2023,7,29,16,3058.642
2023,7,29,17,3057.097
2023,7,29,18,3027.711
2023,7,29,19,2958.345
2023,7,29,20,2878.553
2023,7,29,21,2867.334
2023,7,29,22,2778.916
2023,7,29,23,2656.104
2023,7,29,24,2523.402
2023,7,30,1,2404.951
2023,7,30,2,2314.747
2023,7,30,3,2238.222
2023,7,30,4,2179.722
2023,7,30,5,2141.129
2023,7,30,6,2096.991
2023,7,30,7,2039.554
2023,7,30,8,2091.041
2023,7,30,9,2186.864
2023,7,30,10,2288.608
2023,7,30,11,2415.608
2023,7,30,12,2532.153
2023,7,30,13,2650.888
2023,7,30,14,2728.739
2023,7,30,15,2777.32
2023,7,30,16,2807.579
2023,7,30,17,2805.86
2023,7,30,18,2766.899
2023,7,30,19,2700.62
2023,7,30,20,2648.664
2023,7,30,21,2682.157
2023,7,30,22,2640.539
2023,7,30,23,2540.638
2023,7,30,24,2420.682
2023,7,31,1,2207.381
2023,7,31,2,2128.173
2023,7,31,3,2063.929
2023,7,31,4,2020.377
2023,7,31,5,2001.753
2023,7,31,6,2015.034
2023,7,31,7,2086.563
2023,7,31,8,2263.453
2023,7,31,9,2417.756
2023,7,31,10,2559.886
2023,7,31,11,2699.562
2023,7,31,12,2840.098
2023,7,31,13,2941.148
2023,7,31,14,3034.585
2023,7,31,15,3095.44
2023,7,31,16,3140.467
2023,7,31,17,3143.447
2023,7,31,18,3093.94
2023,7,31,19,3016.318
2023,7,31,20,2939.293
2023,7,31,21,2951.157
2023,7,31,22,2890.584
2023,7,31,23,2751.406
2023,7,31,24,2617.987
2023,8,1,1,2334.275
2023,8,1,2,2238.673
2023,8,1,3,2153.89
2023,8,1,4,2082.416
2023,8,1,5,2049.05
2023,8,1,6,2010.438
2023,8,1,7,2042.954
2023,8,1,8,2214.934
2023,8,1,9,2384.853
2023,8,1,10,2534.471
2023,8,1,11,2666.596
2023,8,1,12,2774.809
2023,8,1,13,2886.4
2023,8,1,14,2970.848
2023,8,1,15,3029.056
2023,8,1,16,3077.345
2023,8,1,17,3078.22
2023,8,1,18,3034.27
2023,8,1,19,2952.905
2023,8,1,20,2883.167
2023,8,1,21,2886.833
2023,8,1,22,2819.223
2023,8,1,23,2687.47
2023,8,1,24,2561.933
2023,8,2,1,2441.554
2023,8,2,2,2317.65
2023,8,2,3,2223.049
2023,8,2,4,2159.368
2023,8,2,5,2123.512
2023,8,2,6,2089.044
2023,8,2,7,2112.12
2023,8,2,8,2289.946
2023,8,2,9,2461.549
2023,8,2,10,2618.21
2023,8,2,11,2750.12
2023,8,2,12,2874.957
2023,8,2,13,2983.475
2023,8,2,14,3046.089
2023,8,2,15,3104.15
2023,8,2,16,3139.452
2023,8,2,17,3150.896
2023,8,2,18,3107.431
2023,8,2,19,3037.562
2023,8,2,20,2969.988
2023,8,2,21,2970.415
2023,8,2,22,2896.864
2023,8,2,23,2761.589
2023,8,2,24,2622.658
2023,8,3,1,2514.12
2023,8,3,2,2411.909
2023,8,3,3,2315.163
2023,8,3,4,2238.164
2023,8,3,5,2185.608
2023,8,3,6,2147.545
2023,8,3,7,2180.305
2023,8,3,8,2346.823
2023,8,3,9,2501.059
2023,8,3,10,2658.895
2023,8,3,11,2769.95
2023,8,3,12,2886.677
2023,8,3,13,2986.574
2023,8,3,14,3051.673
2023,8,3,15,3115.954
2023,8,3,16,3164.09
2023,8,3,17,3172.076
2023,8,3,18,3121.96
2023,8,3,19,3043.407
2023,8,3,20,2963.279
2023,8,3,21,2959.986
2023,8,3,22,2896.505
2023,8,3,23,2754.324
2023,8,3,24,2616.797
2023,8,4,1,2423.885
2023,8,4,2,2306.84
2023,8,4,3,2211.878
2023,8,4,4,2144.507
2023,8,4,5,2091.188
2023,8,4,6,2053.989
2023,8,4,7,2075.635
2023,8,4,8,2237.398
2023,8,4,9,2392.981
2023,8,4,10,2528.434
2023,8,4,11,2639.774
2023,8,4,12,2702.216
2023,8,4,13,2806.062
2023,8,4,14,2876.621
2023,8,4,15,2950.81
2023,8,4,16,2986.985
2023,8,4,17,2992.161
2023,8,4,18,2923.272
2023,8,4,19,2851.35
2023,8,4,20,2766.26
2023,8,4,21,2761.226
2023,8,4,22,2698.869
2023,8,4,23,2633.83
2023,8,4,24,2544.65
2023,8,5,1,2318.512
2023,8,5,2,2199.611
2023,8,5,3,2091.429
2023,8,5,4,2010.222
2023,8,5,5,1950.056
2023,8,5,6,1899.057
2023,8,5,7,1881.051
2023,8,5,8,1991.842
2023,8,5,9,2126.528
2023,8,5,10,2285.982
2023,8,5,11,2420.73
2023,8,5,12,2505.731
2023,8,5,13,2624.852
2023,8,5,14,2725.242
2023,8,5,15,2763.377
2023,8,5,16,2817.072
2023,8,5,17,2827.007
2023,8,5,18,2805.513
2023,8,5,19,2743.79
2023,8,5,20,2650.766
2023,8,5,21,2600.822
2023,8,5,22,2512.076
2023,8,5,23,2440.39
2023,8,5,24,2327.021
2023,8,6,1,2195.135
2023,8,6,2,2087.256
2023,8,6,3,1995.065
2023,8,6,4,1925.269
2023,8,6,5,1862.954
2023,8,6,6,1793.456
2023,8,6,7,1769.895
2023,8,6,8,1834.996
2023,8,6,9,1966.886
2023,8,6,10,2114.703
2023,8,6,11,2261.437
2023,8,6,12,2380.481
2023,8,6,13,2468.367
2023,8,6,14,2569.302
2023,8,6,15,2647.017
2023,8,6,16,2696.8
2023,8,6,17,2728.245
2023,8,6,18,2719.291
2023,8,6,19,2675.614
2023,8,6,20,2605.294
2023,8,6,21,2597.012
2023,8,6,22,2535.427
2023,8,6,23,2445.991
2023,8,6,24,2341.923
2023,8,7,1,2219.973
2023,8,7,2,2136.195
2023,8,7,3,2066.309
2023,8,7,4,2017.509
2023,8,7,5,1994.592
2023,8,7,6,1998.633
2023,8,7,7,2088.089
2023,8,7,8,2307.036
2023,8,7,9,2490.634
2023,8,7,10,2644.572
2023,8,7,11,2795.972
2023,8,7,12,2944.942
2023,8,7,13,3064.893
2023,8,7,14,3172.281
2023,8,7,15,3241.191
2023,8,7,16,3290.181
2023,8,7,17,3293.256
2023,8,7,18,3246.257
2023,8,7,19,3171.221
2023,8,7,20,3091.406
2023,8,7,21,3096.949
2023,8,7,22,3030.296
2023,8,7,23,2882.524
2023,8,7,24,2740.64
2023,8,8,1,2525.551
2023,8,8,2,2418.837
2023,8,8,3,2338.459
2023,8,8,4,2278.432
2023,8,8,5,2237.463
2023,8,8,6,2210.448
2023,8,8,7,2230.834
2023,8,8,8,2392.196
2023,8,8,9,2555.77
2023,8,8,10,2691.23
2023,8,8,11,2826.853
2023,8,8,12,2941.595
2023,8,8,13,3050.229
2023,8,8,14,3103.18
2023,8,8,15,3162.943
2023,8,8,16,3192.247
2023,8,8,17,3182.416
2023,8,8,18,3123.298
2023,8,8,19,3025.582
2023,8,8,20,2967.249
2023,8,8,21,2965.094
2023,8,8,22,2881.765
2023,8,8,23,2743.456
2023,8,8,24,2618.253
2023,8,9,1,2439.192
2023,8,9,2,2331.886
2023,8,9,3,2253.027
2023,8,9,4,2183.462
2023,8,9,5,2133.148
2023,8,9,6,2109.834
2023,8,9,7,2144.023
2023,8,9,8,2306.076
2023,8,9,9,2459.561
2023,8,9,10,2584.035
2023,8,9,11,2728.09
2023,8,9,12,2839.254
2023,8,9,13,2944.599
2023,8,9,14,3011.802
2023,8,9,15,3065.67
2023,8,9,16,3103.575
2023,8,9,17,3102.939
2023,8,9,18,3045.165
2023,8,9,19,2944.698
2023,8,9,20,2860.26
2023,8,9,21,2853.647
2023,8,9,22,2771.506
2023,8,9,23,2639.613
2023,8,9,24,2519.116
2023,8,10,1,2399.54
2023,8,10,2,2298.506
2023,8,10,3,2208.539
2023,8,10,4,2145.995
2023,8,10,5,2109.574
2023,8,10,6,2084.618
2023,8,10,7,2096.544
2023,8,10,8,2253.326
2023,8,10,9,2403.154
2023,8,10,10,2544.57
2023,8,10,11,2676.295
2023,8,10,12,2801.228
2023,8,10,13,2890.242
2023,8,10,14,2937.116
2023,8,10,15,2989.111
2023,8,10,16,2997.155
2023,8,10,17,2981.045
2023,8,10,18,2918.845
2023,8,10,19,2830.805
2023,8,10,20,2772.855
2023,8,10,21,2786.007
2023,8,10,22,2723.757
2023,8,10,23,2591.324
2023,8,10,24,2470.766
2023,8,11,1,2382.466
2023,8,11,2,2292.812
2023,8,11,3,2212.608
2023,8,11,4,2159.913
2023,8,11,5,2122.089
2023,8,11,6,2096.908
2023,8,11,7,2113.871
2023,8,11,8,2247.523
2023,8,11,9,2400.595
2023,8,11,10,2537.098
2023,8,11,11,2663.665
2023,8,11,12,2779.207
2023,8,11,13,2866.075
2023,8,11,14,2908.33
2023,8,11,15,2953.11
2023,8,11,16,2962.241
2023,8,11,17,2947.196
2023,8,11,18,2893.743
2023,8,11,19,2829.166
2023,8,11,20,2773.895
2023,8,11,21,2769.883
2023,8,11,22,2692.474
2023,8,11,23,2571.197
2023,8,11,24,2461.532
2023,8,12,1,2373.242
2023,8,12,2,2257.048
2023,8,12,3,2156.617
2023,8,12,4,2078.504
2023,8,12,5,2022.082
2023,8,12,6,1967.016
2023,8,12,7,1939.508
2023,8,12,8,2050.377
2023,8,12,9,2188.028
2023,8,12,10,2334.061
2023,8,12,11,2475.731
2023,8,12,12,2600.888
2023,8,12,13,2702.585
2023,8,12,14,2776.418
2023,8,12,15,2812.373
2023,8,12,16,2838.054
2023,8,12,17,2836.988
2023,8,12,18,2815.654
2023,8,12,19,2732.116
2023,8,12,20,2650.813
2023,8,12,21,2634.628
2023,8,12,22,2566.325
2023,8,12,23,2459.032
2023,8,12,24,2337.784
2023,8,13,1,2173.694
2023,8,13,2,2105.081
2023,8,13,3,2038.99
2023,8,13,4,1979.055
2023,8,13,5,1932.104
2023,8,13,6,1886.642
2023,8,13,7,1840.559
2023,8,13,8,1894.605
2023,8,13,9,2008.102
2023,8,13,10,2134.702
2023,8,13,11,2275.12
2023,8,13,12,2393.345
2023,8,13,13,2486.876
2023,8,13,14,2569.947
2023,8,13,15,2624.311
2023,8,13,16,2667.149
2023,8,13,17,2680.078
2023,8,13,18,2662.031
2023,8,13,19,2603.803
2023,8,13,20,2564.866
2023,8,13,21,2584.627
2023,8,13,22,2530.014
2023,8,13,23,2420.704
2023,8,13,24,2293.614
2023,8,14,1,2162.222
2023,8,14,2,2080.814
2023,8,14,3,2016.066
2023,8,14,4,1960.961
2023,8,14,5,1944.968
2023,8,14,6,1957.533
2023,8,14,7,2035.808
2023,8,14,8,2240.411
2023,8,14,9,2418.184
